N,delta_mu,delta_s,D_indiv,D_fused,ratio,mu_range,s_range
2,0.4903448275862069,-1.3824137931034484,0.5868844692156628,2.1165072371956093,1.803171959912484,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-1.3137931034482757,0.5428399282327668,1.9886800009829069,1.8317370347619046,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-1.2451724137931035,0.5002591779817795,1.8622286813631974,1.861263884129102,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-1.176551724137931,0.45921020505459237,1.7373517023383576,1.8916736640595953,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-1.1079310344827586,0.41976171029854686,1.6142748991024223,1.9228467717485505,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-1.0393103448275862,0.38198278985795203,1.4932547687559385,1.9546100091462697,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.9706896551724138,0.34594258053105653,1.374581870126346,1.9867196862788978,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.9020689655172414,0.3117098705885802,1.2585842676132926,2.0188392899409875,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.8334482758620689,0.27935267813223585,1.1456308576417917,2.050509888255823,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.7648275862068965,0.24893780008973565,1.0361343440074393,2.081110911307844,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.6962068965517241,0.22053033602035121,0.9305535401652448,2.1098084666215047,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.6275862068965516,0.1941931920076846,0.8293945756861275,2.1354882916114453,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.5589655172413792,0.1699865710015488,0.733210479383637,2.1566717743160915,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.4903448275862068,0.14796745698993796,0.6425985193289516,2.1714184064562567,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.42172413793103436,0.12818910128146854,0.5581946258614467,2.1772312165439187,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.35310344827586215,0.11070051990330199,0.4806642429042278,2.171011677831743,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.2844827586206897,0.095546011615941,0.41068908635021917,2.149169177260034,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.2158620689655173,0.08276470626676535,0.3489495736939954,2.1080819919137324,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.14724137931034487,0.07239015311078045,0.29610314570247187,2.0451893868033255,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.07862068965517244,0.06444995829558442,0.2527593103403114,1.9608958409336037,0.0-2.0,-2.0--0.0
2,0.4903448275862069,-0.01,0.05896547993063983,0.21945292859752374,1.8608593439387144,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-2.0,1.0846017789863098,3.4408313475755588,1.5862187460135957,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.9313793103448276,1.0295760480909508,3.3059898990217396,1.605510299677103,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.8627586206896551,0.9754383151215456,3.1715021966508945,1.6256805517505768,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.7941379310344827,0.922240723622409,3.037420467332925,1.6467611923503223,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.7255172413793103,0.8700376414367063,2.903804663859189,1.668781053578379,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.6568965517241379,0.8188856335779703,2.7707236069057357,1.6917646941732072,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.5882758620689654,0.76884341373951,2.6382562927577107,1.7157305672462793,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.5196551724137932,0.7199717717786451,2.5064933886188787,1.7406886539639908,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.4510344827586206,0.6723334744780219,2.3755389388944494,1.7666374121404125,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.3824137931034484,0.6259931369153476,2.24551230675878,1.7935598446204994,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.3137931034482757,0.5810170618802378,2.1165503751053394,1.82141843499048,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.2451724137931035,0.5374730449774263,1.9888100288970711,1.85014862371433,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.176551724137931,0.49543014336384034,1.8624709359538287,1.8796504016773596,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.1079310344827586,0.45495840649616376,1.737738633894772,1.9097774753497436,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-1.0393103448275862,0.41612856782613167,1.6148479153752908,1.9403233041789292,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.9706896551724138,0.3790116970795816,1.4940664794498422,1.9710031259749365,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.9020689655172414,0.3436788135935637,1.3756987808457812,2.0014308802763288,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.8334482758620689,0.31020046215782804,1.260089957765729,2.0310897491903206,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.7648275862068965,0.2786462538987803,1.1476296492210483,2.0592949540206824,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.6962068965517241,0.249084375931946,1.0387554224282538,2.0851476904999835,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.6275862068965516,0.22158107475933508,0.933955419451141,2.1074801186552916,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.5589655172413792,0.19620011965691841,0.8337697046168026,2.1247940777884287,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.4903448275862068,0.17300225353143672,0.7387896623498624,2.135202424445919,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.42172413793103436,0.15204463986404282,0.6496546817028168,2.1363945558479838,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.35310344827586215,0.13338031533538852,0.5670453047387962,2.125670880717837,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.2844827586206897,0.11705765847628435,0.4916720592101772,2.1001276875437798,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.2158620689655173,0.10311988514749149,0.4242593961383918,2.057117284079483,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.14724137931034487,0.09160458176781394,0.365524556423626,1.9951215832746492,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.07862068965517244,0.08254328694190827,0.31615181318256114,1.9150667782654465,0.0-2.0,-2.0--0.0
2,0.5589655172413793,-0.01,0.07596113146700922,0.2767633361316062,1.8217431124746188,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-2.0,1.1341948112616254,3.5739843672379976,1.5755601823210883,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.9313793103448276,1.07851554782982,3.438844036127868,1.5942487074235883,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.8627586206896551,1.0236908396790436,3.3040141692265994,1.6137753905576133,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.7941379310344827,0.9697720282581965,3.169540845672816,1.634168007178767,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.7255172413793103,0.9168127869095273,3.035477036759053,1.6554508619973027,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.6568965517241379,0.86486911318386,2.9018836481401706,1.6776432432980573,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.5882758620689654,0.813999300878994,2.7688307206069727,1.700757431620065,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.5196551724137932,0.7642638889171026,2.636398812637385,1.7247961410115422,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.4510344827586206,0.7157255840732815,2.504680590494538,1.7497492378574033,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.3824137931034484,0.6684491545216951,2.3737826539420874,1.7755895402699955,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.3137931034482757,0.6225012911944716,2.243827627310976,1.8022674483176264,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.2451724137931035,0.5779504340691757,2.1149565460873316,1.8297040900173367,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.176551724137931,0.5348665607314387,1.9873315675117662,1.8577825886086972,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.1079310344827586,0.4933209349177084,1.8611390285991471,1.8863369632890266,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-1.0393103448275862,0.4533858132449395,1.7365928646950142,1.9151380722149198,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.9706896551724138,0.4151341089919801,1.6139383837250194,1.943875905118891,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.9020689655172414,0.3786390126189943,1.4934563624765436,1.9721374616769018,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.8334482758620689,0.3439735696971331,1.3754673876605588,1.9993794710326878,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.7648275862068965,0.3112102180626569,1.2603363017125577,2.0248954381356628,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.6962068965517241,0.2804202872890572,1.1484765269673778,2.0477771741663044,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.6275862068965516,0.25167346495668075,1.0403539289345998,2.066872503054048,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.5589655172413792,0.22503723564860245,0.9364897402023477,2.0807439655557367,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.4903448275862068,0.20057630005826244,0.837461907732262,2.087639236263208,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.42172413793103436,0.17835198299181154,0.7439040651491906,2.0854942363700677,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.35310344827586215,0.15842164031098283,0.6565011999125299,2.072006067554323,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.2844827586206897,0.14083807591089847,0.5759810321466269,2.0448342126990666,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.2158620689655173,0.12564898058258311,0.5031002119635479,2.0020067398512795,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.14724137931034487,0.11289640499988152,0.4386247448136029,1.9425983706658474,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.07862068965517244,0.1026162790360925,0.3833046219621079,1.8676599149891748,0.0-2.0,-2.0--0.0
2,0.6275862068965518,-0.01,0.09483798911754593,0.33784346751158045,1.7811610655981116,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-2.0,1.186767901077904,3.7042128068293874,1.5606306858590324,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.9313793103448276,1.1304298955351753,3.5688161634158027,1.5785216657447967,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.8627586206896551,1.0749118031567693,3.4336926921638535,1.5971974082338134,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.7941379310344827,1.020264012306322,3.2988831204673033,1.6166811142393078,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.7255172413793103,0.9665393398748106,3.1644343247683073,1.6369919951619225,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.6568965517241379,0.9137930435202711,3.0304002782547865,1.6581436572227317,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.5882758620689654,0.8620828150319921,2.8968431482841344,1.6801420337886168,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.5196551724137932,0.8114687517611798,2.763834567209755,1.7029827465390608,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.4510344827586206,0.762013302885628,2.631457103530508,1.7266477458894627,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.3824137931034484,0.7137811871510069,2.4998059635825527,1.7511010436968102,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.3137931034482757,0.6668392786738082,2.368990957077348,1.7762833060679426,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.2451724137931035,0.6212564574205275,2.2391387622066103,1.802105020769982,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.176551724137931,0.5771034211155917,2.1103955270675265,1.8284378933224363,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.1079310344827586,0.5344524555986159,1.9829298427165365,1.8551040620587542,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-1.0393103448275862,0.49337716107094604,1.8569361176291999,1.8818626642530971,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.9706896551724138,0.4539521322609996,1.7326383714423632,1.9083932515225894,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.9020689655172414,0.41625259131236175,1.610294444459199,1.934275579381092,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.8334482758620689,0.3803539731662017,1.4902005844286468,1.958965450030254,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.7648275862068965,0.3463314643698142,1.37269631855624,1.9817666885305993,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.6962068965517241,0.31425949758426497,1.2581694409329585,2.001800185204578,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.6275862068965516,0.28421120556113766,1.1470608381798417,2.0179725776735666,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.5589655172413792,0.2562578399713581,1.0398687356142657,2.028950091303532,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.4903448275862068,0.2304681621425989,0.9371517739595452,2.0331480175984042,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.42172413793103436,0.20690781442543982,0.8395301329138607,2.028754049829252,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.35310344827586215,0.18563868247916404,0.7476837275980828,2.013814463701557,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.2844827586206897,0.16671826015349867,0.6623463616181248,1.9864241655602028,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.2158620689655173,0.15019902974695354,0.5842946930504971,1.9450681340448148,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.14724137931034487,0.13612787115297564,0.5143310412831803,1.8891467152424408,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.07862068965517244,0.12454551368032152,0.45325951723662605,1.8196541322236408,0.0-2.0,-2.0--0.0
2,0.6962068965517242,-0.01,0.11548604409133967,0.4018557470748021,1.7398454949109188,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-2.0,1.241752776403915,3.830637615298925,1.5424316692056674,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.9313793103448276,1.1847614464886358,3.6950220697954244,1.5593949654365575,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.8627586206896551,1.1285547455789153,3.559647719511248,1.5770824292999865,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.7941379310344827,1.07318196887157,3.424550662643404,1.5955125794017264,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.7255172413793103,1.0186949228588205,3.289772490952319,1.6146995617294562,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.6568965517241379,0.965147957432745,3.1553611499933414,1.6346515193310236,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.5882758620689654,0.9125979807997417,3.0213719394649416,1.6553685209873066,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.5196551724137932,0.8611044540298783,2.887868677157886,1.6768399371545253,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.4510344827586206,0.8107293618222633,2.75492505367131,1.6990411248206858,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.3824137931034484,0.7615371558625973,2.622626209039602,1.7219292511531752,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.3137931034482757,0.713594667001379,2.4910705665146544,1.7454380488733674,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.2451724137931035,0.6669709824121207,2.3603719626483626,1.7694712550402163,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.176551724137931,0.6217372839221678,2.230662115969329,1.793894441955788,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.1079310344827586,0.5779666438697721,2.1020934780593765,1.818524910005898,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-1.0393103448275862,0.5357337751560498,1.9748425093441306,1.8431192888379062,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.9706896551724138,0.495114732654545,1.849113415392961,1.8673585064607012,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.9020689655172414,0.45618656383652295,1.72514236508484,1.8908298729541875,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.8334482758620689,0.41902690738369663,1.6032021856731777,1.913006250222912,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.7648275862068965,0.3837135397004201,1.4836074864006974,1.933222746790492,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.6962068965517241,0.3503238706019549,1.366720095555909,1.9506522538808153,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.6275862068965516,0.31893439102752574,1.2529545987433226,1.9642826769270956,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.5589655172413792,0.28962007737323725,1.1427836322437752,1.972901261902252,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.4903448275862068,0.2624537589089192,1.0367424112259422,1.975095375916732,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.42172413793103436,0.2375054566641378,0.9354317617834529,1.9692847796467041,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.35310344827586215,0.21484170405386926,0.8395186946632185,1.9538075681356497,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.2844827586206897,0.19452486126111523,0.7497333432997176,1.9270887495797597,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.2158620689655173,0.176612436890196,0.6668609515785979,1.8879218341605257,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.14724137931034487,0.16115643153687675,0.5917276269185239,1.8358796520730893,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.07862068965517244,0.1482027185830066,0.5251788776507822,1.771826059171228,0.0-2.0,-2.0--0.0
2,0.7648275862068966,-0.01,0.1377904776241503,0.46805062387163177,1.6984142588877902,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-2.0,1.2986302233125113,3.952780201481481,1.5219036683894644,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.9313793103448276,1.2409994241374758,3.816977855565047,1.5378644749242885,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.8627586206896551,1.184117822308058,3.681389324068024,1.5544860717037163,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.7941379310344827,1.12803349600305,3.546046711968704,1.5717825421556082,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.7255172413793103,1.0727971017580518,3.410987043076437,1.5897633566900322,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.6568965517241379,1.0184619258812688,3.2762530405827386,1.6084317721292414,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.5882758620689654,0.9650839205997904,3.1418940379562788,1.6277828129203633,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.5196551724137932,0.9127217217056091,3.0079670430355905,1.6478007324152333,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.4510344827586206,0.8614366441622319,2.8745379821019332,1.6684558299104466,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.3824137931034484,0.8112926518504927,2.7416831551172773,1.6897004729820495,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.3137931034482757,0.7623562973946232,2.609490938096936,1.711464145449414,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.2451724137931035,0.7146966278387331,2.478063773542348,1.7336473106331123,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.176551724137931,0.6683850518650616,2.3475204945876187,1.7561138508686704,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.1079310344827586,0.6234951642870372,2.217999032325979,1.77868182415035,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-1.0393103448275862,0.5801025237426971,2.0896595575639005,1.8011122793276826,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.9706896551724138,0.5382843798883851,1.962688106274602,1.8230959132434528,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.9020689655172414,0.4981193469784994,1.8373007297205364,1.8442374712659382,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.8334482758620689,0.45968702154018304,1.7137481919145614,1.8640380428542902,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.7648275862068965,0.4230675429309836,1.5923212037680503,1.8818758734557557,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.6962068965517241,0.38834109691102703,1.4733561284170407,1.8969871333944883,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.6275862068965516,0.35558736396330803,1.3572410079775206,1.9084494353932808,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.5589655172413792,0.3248849159328281,1.2444216399383339,1.9151730026696985,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.4903448275862068,0.2963105665835152,1.135407264381516,1.9159074842872694,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.42172413793103436,0.2699386838247019,1.0307752087425508,1.9092765700301333,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.35310344827586215,0.24584047354755945,0.9311735826788803,1.8938573645782102,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.2844827586206897,0.22408324712695626,0.837320847633546,1.8683254066716437,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.2158620689655173,0.20472968656055102,0.7500008564881842,1.8316856462982063,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.14724137931034487,0.1878371228007274,0.6700518540327067,1.783598055703694,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.07862068965517244,0.17345684395336503,0.5983480650787099,1.7247750259989152,0.0-2.0,-2.0--0.0
2,0.8334482758620689,-0.01,0.16163345055003786,0.535773000278734,1.6573704219501006,0.0-2.0,-2.0--0.0
2,0.9020689655172414,-2.0,1.3569348268735464,4.070430600865886,1.4998622337096268,0.0-2.0,-2.0--0.0
2,0.9020689655172414,-1.9313793103448276,1.298684804444619,3.934468634151332,1.5147896628519892,0.0-2.0,-2.0--0.0
2,0.9020689655172414,-1.8627586206896551,1.2411488232800025,3.79869701691863,1.530314876696155,0.0-2.0,-2.0--0.0
